season,team_id,team_name,reached_playin,won_playin,reached_r64,reached_r32,reached_s16,reached_e8,reached_f4,reached_f2,won_championship
1999,1345,Purdue,0,0,1,1,1,0,0,0,0
1999,1348,Rhode Island,0,0,1,0,0,0,0,0,0
1999,1359,Samford,0,0,1,0,0,0,0,0,0
1999,1373,Siena,0,0,1,0,0,0,0,0,0
1999,1385,St John's,0,0,1,1,1,1,0,0,0
1999,1390,Stanford,0,0,1,1,0,0,0,0,0
1999,1393,Syracuse,0,0,1,0,0,0,0,0,0
1999,1396,Temple,0,0,1,1,1,1,0,0,0
1999,1397,Tennessee,0,0,1,1,0,0,0,0,0
1999,1400,Texas,0,0,1,0,0,0,0,0,0
1999,1409,Tulsa,0,0,1,1,0,0,0,0,0
1999,1412,UAB,0,0,1,0,0,0,0,0,0
1999,1417,UCLA,0,0,1,0,0,0,0,0,0
1999,1427,UT San Antonio,0,0,1,0,0,0,0,0,0
1999,1428,Utah,0,0,1,1,0,0,0,0,0
1999,1434,Valparaiso,0,0,1,0,0,0,0,0,0
1999,1437,Villanova,0,0,1,0,0,0,0,0,0
1999,1449,Washington,0,0,1,0,0,0,0,0,0
1999,1451,Weber St,0,0,1,1,0,0,0,0,0
1999,1457,Winthrop,0,0,1,0,0,0,0,0,0
1999,1458,Wisconsin,0,0,1,0,0,0,0,0,0
2000,1111,Appalachian St,0,0,1,0,0,0,0,0,0
2000,1112,Arizona,0,0,1,1,0,0,0,0,0
2000,1116,Arkansas,0,0,1,0,0,0,0,0,0
2000,1120,Auburn,0,0,1,1,0,0,0,0,0
2000,1123,Ball St,0,0,1,0,0,0,0,0,0
2000,1139,Butler,0,0,1,0,0,0,0,0,0
2000,1148,Central Conn,0,0,1,0,0,0,0,0,0
2000,1153,Cincinnati,0,0,1,1,0,0,0,0,0
2000,1163,Connecticut,0,0,1,1,0,0,0,0,0
2000,1166,Creighton,0,0,1,0,0,0,0,0,0
2000,1173,Dayton,0,0,1,0,0,0,0,0,0
2000,1177,DePaul,0,0,1,0,0,0,0,0,0
2000,1181,Duke,0,0,1,1,1,0,0,0,0
2000,1196,Florida,0,0,1,1,1,1,1,1,0
2000,1201,Fresno St,0,0,1,0,0,0,0,0,0
2000,1211,Gonzaga,0,0,1,1,1,0,0,0,0
2000,1220,Hofstra,0,0,1,0,0,0,0,0,0
2000,1228,Illinois,0,0,1,1,0,0,0,0,0
2000,1231,Indiana,0,0,1,0,0,0,0,0,0
2000,1232,Indiana St,0,0,1,0,0,0,0,0,0
2000,1233,Iona,0,0,1,0,0,0,0,0,0
2000,1235,Iowa St,0,0,1,1,1,1,0,0,0
2000,1238,Jackson St,0,0,1,0,0,0,0,0,0
2000,1242,Kansas,0,0,1,1,0,0,0,0,0
2000,1246,Kentucky,0,0,1,1,0,0,0,0,0
2000,1248,Lafayette,0,0,1,0,0,0,0,0,0
2000,1249,Lamar,0,0,1,0,0,0,0,0,0
2000,1257,Louisville,0,0,1,0,0,0,0,0,0
2000,1261,LSU,0,0,1,1,1,0,0,0,0
2000,1268,Maryland,0,0,1,1,0,0,0,0,0
2000,1274,Miami FL,0,0,1,1,1,0,0,0,0
2000,1277,Michigan St,0,0,1,1,1,1,1,1,1
2000,1281,Missouri,0,0,1,0,0,0,0,0,0
2000,1314,North Carolina,0,0,1,1,1,1,1,0,0
2000,1319,Northern Arizona,0,0,1,0,0,0,0,0,0
2000,1326,Ohio St,0,0,1,1,0,0,0,0,0
2000,1328,Oklahoma,0,0,1,1,0,0,0,0,0
2000,1329,Oklahoma St,0,0,1,1,1,1,0,0,0
2000,1332,Oregon,0,0,1,0,0,0,0,0,0
2000,1335,Penn,0,0,1,0,0,0,0,0,0
2000,1337,Pepperdine,0,0,1,1,0,0,0,0,0
2000,1345,Purdue,0,0,1,1,1,1,0,0,0
2000,1354,S Carolina St,0,0,1,0,0,0,0,0,0
2000,1359,Samford,0,0,1,0,0,0,0,0,0
2000,1369,SE Missouri St,0,0,1,0,0,0,0,0,0
2000,1371,Seton Hall,0,0,1,1,1,0,0,0,0
2000,1382,St Bonaventure,0,0,1,0,0,0,0,0,0
2000,1385,St John's,0,0,1,1,0,0,0,0,0
2000,1387,St Louis,0,0,1,0,0,0,0,0,0
2000,1390,Stanford,0,0,1,1,0,0,0,0,0
2000,1393,Syracuse,0,0,1,1,1,0,0,0,0
2000,1396,Temple,0,0,1,1,0,0,0,0,0
2000,1397,Tennessee,0,0,1,1,1,0,0,0,0
2000,1400,Texas,0,0,1,1,0,0,0,0,0
2000,1409,Tulsa,0,0,1,1,1,1,0,0,0
2000,1417,UCLA,0,0,1,1,1,0,0,0,0
2000,1418,Louisiana,0,0,1,0,0,0,0,0,0
2000,1423,UNC Wilmington,0,0,1,0,0,0,0,0,0
2000,1424,UNLV,0,0,1,0,0,0,0,0,0
2000,1428,Utah,0,0,1,1,0,0,0,0,0
2000,1429,Utah St,0,0,1,0,0,0,0,0,0
2000,1434,Valparaiso,0,0,1,0,0,0,0,0,0
2000,1457,Winthrop,0,0,1,0,0,0,0,0,0
2000,1458,Wisconsin,0,0,1,1,1,1,1,0,0
2001,1106,Alabama St,0,0,1,0,0,0,0,0,0
2001,1112,Arizona,0,0,1,1,1,1,1,1,0
2001,1116,Arkansas,0,0,1,0,0,0,0,0,0
2001,1130,Boston College,0,0,1,1,0,0,0,0,0
2001,1139,Butler,0,0,1,1,0,0,0,0,0
2001,1140,BYU,0,0,1,0,0,0,0,0,0
2001,1143,California,0,0,1,0,0,0,0,0,0
2001,1150,Charlotte,0,0,1,1,0,0,0,0,0
2001,1153,Cincinnati,0,0,1,1,1,0,0,0,0
2001,1166,Creighton,0,0,1,0,0,0,0,0,0
2001,1169,CS Northridge,0,0,1,0,0,0,0,0,0
2001,1181,Duke,0,0,1,1,1,1,1,1,1
2001,1183,E Illinois,0,0,1,0,0,0,0,0,0
2001,1196,Florida,0,0,1,1,0,0,0,0,0
2001,1201,Fresno St,0,0,1,1,0,0,0,0,0
2001,1206,George Mason,0,0,1,0,0,0,0,0,0
2001,1207,Georgetown,0,0,1,1,1,0,0,0,0
2001,1208,Georgia,0,0,1,0,0,0,0,0,0
2001,1209,Georgia St,0,0,1,1,0,0,0,0,0
2001,1210,Georgia Tech,0,0,1,0,0,0,0,0,0
2001,1211,Gonzaga,0,0,1,1,1,0,0,0,0
2001,1214,Hampton,0,0,1,1,0,0,0,0,0
2001,1218,Hawaii,0,0,1,0,0,0,0,0,0
2001,1220,Hofstra,0,0,1,0,0,0,0,0,0
2001,1221,Holy Cross,0,0,1,0,0,0,0,0,0
2001,1228,Illinois,0,0,1,1,1,1,0,0,0
2001,1231,Indiana,0,0,1,0,0,0,0,0,0
2001,1232,Indiana St,0,0,1,1,0,0,0,0,0
2001,1233,Iona,0,0,1,0,0,0,0,0,0
2001,1234,Iowa,0,0,1,1,0,0,0,0,0
2001,1235,Iowa St,0,0,1,0,0,0,0,0,0
2001,1242,Kansas,0,0,1,1,1,0,0,0,0
2001,1245,Kent,0,0,1,1,0,0,0,0,0
2001,1246,Kentucky,0,0,1,1,1,0,0,0,0
2001,1268,Maryland,0,0,1,1,1,1,1,0,0
2001,1277,Michigan St,0,0,1,1,1,1,1,0,0
2001,1279,Mississippi,0,0,1,1,1,0,0,0,0
2001,1281,Missouri,0,0,1,1,0,0,0,0,0
2001,1284,Monmouth NJ,0,0,1,0,0,0,0,0,0
2001,1314,North Carolina,0,0,1,1,0,0,0,0,0
2001,1322,Northwestern LA,1,1,1,0,0,0,0,0,0
2001,1323,Notre Dame,0,0,1,1,0,0,0,0,0
2001,1326,Ohio St,0,0,1,0,0,0,0,0,0
2001,1328,Oklahoma,0,0,1,0,0,0,0,0,0
2001,1329,Oklahoma St,0,0,1,0,0,0,0,0,0
2001,1336,Penn St,0,0,1,1,1,0,0,0,0
2001,1343,Princeton,0,0,1,0,0,0,0,0,0
2001,1344,Providence,0,0,1,0,0,0,0,0,0
2001,1381,Southern Utah,0,0,1,0,0,0,0,0,0
2001,1386,St Joseph's PA,0,0,1,1,0,0,0,0,0
2001,1390,Stanford,0,0,1,1,1,1,0,0,0
2001,1393,Syracuse,0,0,1,1,0,0,0,0,0
2001,1396,Temple,0,0,1,1,1,1,0,0,0
2001,1397,Tennessee,0,0,1,0,0,0,0,0,0
2001,1400,Texas,0,0,1,0,0,0,0,0,0
2001,1417,UCLA,0,0,1,1,1,0,0,0,0
2001,1422,UNC Greensboro,0,0,1,0,0,0,0,0,0
2001,1425,USC,0,0,1,1,1,1,0,0,0
2001,1429,Utah St,0,0,1,1,0,0,0,0,0
2001,1438,Virginia,0,0,1,0,0,0,0,0,0
2001,1443,WKU,0,0,1,0,0,0,0,0,0
2001,1448,Wake Forest,0,0,1,0,0,0,0,0,0
2001,1457,Winthrop,1,0,0,0,0,0,0,0,0
2001,1458,Wisconsin,0,0,1,0,0,0,0,0,0
2001,1462,Xavier,0,0,1,0,0,0,0,0,0
2002,1104,Alabama,0,0,1,1,0,0,0,0,0
2002,1108,Alcorn St,1,0,0,0,0,0,0,0,0
2002,1112,Arizona,0,0,1,1,1,0,0,0,0
2002,1130,Boston College,0,0,1,0,0,0,0,0,0
2002,1131,Boston Univ,0,0,1,0,0,0,0,0,0
2002,1143,California,0,0,1,1,0,0,0,0,0
2002,1148,Central Conn,0,0,1,0,0,0,0,0,0
2002,1150,Charlotte,0,0,1,0,0,0,0,0,0
2002,1153,Cincinnati,0,0,1,1,0,0,0,0,0
2002,1163,Connecticut,0,0,1,1,1,1,0,0,0
2002,1166,Creighton,0,0,1,1,0,0,0,0,0
2002,1172,Davidson,0,0,1,0,0,0,0,0,0
2002,1181,Duke,0,0,1,1,1,0,0,0,0
2002,1194,FL Atlantic,0,0,1,0,0,0,0,0,0
2002,1196,Florida,0,0,1,0,0,0,0,0,0
2002,1208,Georgia,0,0,1,1,0,0,0,0,0
2002,1211,Gonzaga,0,0,1,0,0,0,0,0,0
2002,1214,Hampton,0,0,1,0,0,0,0,0,0
2002,1218,Hawaii,0,0,1,0,0,0,0,0,0
2002,1221,Holy Cross,0,0,1,0,0,0,0,0,0
2002,1227,IL Chicago,0,0,1,0,0,0,0,0,0
2002,1228,Illinois,0,0,1,1,1,0,0,0,0
2002,1231,Indiana,0,0,1,1,1,1,1,1,0
2002,1242,Kansas,0,0,1,1,1,1,1,0,0
2002,1245,Kent,0,0,1,1,1,1,0,0,0
2002,1246,Kentucky,0,0,1,1,1,0,0,0,0
2002,1266,Marquette,0,0,1,0,0,0,0,0,0
2002,1268,Maryland,0,0,1,1,1,1,1,1,1
2002,1270,McNeese St,0,0,1,0,0,0,0,0,0
2002,1274,Miami FL,0,0,1,0,0,0,0,0,0
2002,1277,Michigan St,0,0,1,0,0,0,0,0,0
2002,1279,Mississippi,0,0,1,0,0,0,0,0,0
2002,1280,Mississippi St,0,0,1,1,0,0,0,0,0
2002,1281,Missouri,0,0,1,1,1,1,0,0,0
2002,1285,Montana,0,0,1,0,0,0,0,0,0
2002,1293,Murray St,0,0,1,0,0,0,0,0,0
2002,1301,NC State,0,0,1,1,0,0,0,0,0
2002,1323,Notre Dame,0,0,1,1,0,0,0,0,0
2002,1326,Ohio St,0,0,1,1,0,0,0,0,0
2002,1328,Oklahoma,0,0,1,1,1,1,1,0,0
2002,1329,Oklahoma St,0,0,1,0,0,0,0,0,0
2002,1332,Oregon,0,0,1,1,1,1,0,0,0
2002,1335,Penn,0,0,1,0,0,0,0,0,0
2002,1337,Pepperdine,0,0,1,0,0,0,0,0,0
2002,1338,Pittsburgh,0,0,1,1,1,0,0,0,0
2002,1356,S Illinois,0,0,1,1,1,0,0,0,0
2002,1361,San Diego St,0,0,1,0,0,0,0,0,0
2002,1364,UC Santa Barbara,0,0,1,0,0,0,0,0,0
2002,1373,Siena,1,1,1,0,0,0,0,0,0
2002,1385,St John's,0,0,1,0,0,0,0,0,0
2002,1390,Stanford,0,0,1,1,0,0,0,0,0
2002,1400,Texas,0,0,1,1,1,0,0,0,0
2002,1403,Texas Tech,0,0,1,0,0,0,0,0,0
2002,1409,Tulsa,0,0,1,1,0,0,0,0,0
2002,1417,UCLA,0,0,1,1,1,0,0,0,0
2002,1423,UNC Wilmington,0,0,1,1,0,0,0,0,0
2002,1425,USC,0,0,1,0,0,0,0,0,0
2002,1428,Utah,0,0,1,0,0,0,0,0,0
2002,1434,Valparaiso,0,0,1,0,0,0,0,0,0
2002,1443,WKU,0,0,1,0,0,0,0,0,0
2002,1448,Wake Forest,0,0,1,1,0,0,0,0,0
2002,1457,Winthrop,0,0,1,0,0,0,0,0,0
2002,1458,Wisconsin,0,0,1,1,0,0,0,0,0
2002,1461,Wyoming,0,0,1,1,0,0,0,0,0
2002,1462,Xavier,0,0,1,1,0,0,0,0,0
2003,1104,Alabama,0,0,1,0,0,0,0,0,0
2003,1112,Arizona,0,0,1,1,1,1,0,0,0
2003,1113,Arizona St,0,0,1,1,0,0,0,0,0
2003,1120,Auburn,0,0,1,1,1,0,0,0,0
2003,1122,Austin Peay,0,0,1,0,0,0,0,0,0
2003,1139,Butler,0,0,1,1,1,0,0,0,0
2003,1140,BYU,0,0,1,0,0,0,0,0,0
2003,1141,C Michigan,0,0,1,1,0,0,0,0,0
2003,1143,California,0,0,1,1,0,0,0,0,0
2003,1153,Cincinnati,0,0,1,0,0,0,0,0,0
2003,1160,Colorado,0,0,1,0,0,0,0,0,0
2003,1161,Colorado St,0,0,1,0,0,0,0,0,0
2003,1163,Connecticut,0,0,1,1,1,0,0,0,0
2003,1166,Creighton,0,0,1,0,0,0,0,0,0
2003,1173,Dayton,0,0,1,0,0,0,0,0,0
2003,1181,Duke,0,0,1,1,1,0,0,0,0
2003,1190,ETSU,0,0,1,0,0,0,0,0,0
2003,1196,Florida,0,0,1,1,0,0,0,0,0
2003,1211,Gonzaga,0,0,1,1,0,0,0,0,0
2003,1221,Holy Cross,0,0,1,0,0,0,0,0,0
2003,1228,Illinois,0,0,1,1,0,0,0,0,0
2003,1231,Indiana,0,0,1,1,0,0,0,0,0
2003,1237,IUPUI,0,0,1,0,0,0,0,0,0
2003,1242,Kansas,0,0,1,1,1,1,1,1,0
2003,1246,Kentucky,0,0,1,1,1,1,0,0,0
2003,1257,Louisville,0,0,1,1,0,0,0,0,0
2003,1261,LSU,0,0,1,0,0,0,0,0,0
2003,1264,Manhattan,0,0,1,0,0,0,0,0,0
2003,1266,Marquette,0,0,1,1,1,1,1,0,0
2003,1268,Maryland,0,0,1,1,1,0,0,0,0
2003,1272,Memphis,0,0,1,0,0,0,0,0,0
2003,1277,Michigan St,0,0,1,1,1,1,0,0,0
2003,1280,Mississippi St,0,0,1,0,0,0,0,0,0
2003,1281,Missouri,0,0,1,1,0,0,0,0,0
2003,1301,NC State,0,0,1,0,0,0,0,0,0
2003,1323,Notre Dame,0,0,1,1,1,0,0,0,0
2003,1328,Oklahoma,0,0,1,1,1,1,0,0,0
2003,1329,Oklahoma St,0,0,1,1,0,0,0,0,0
2003,1332,Oregon,0,0,1,0,0,0,0,0,0
2003,1335,Penn,0,0,1,0,0,0,0,0,0
2003,1338,Pittsburgh,0,0,1,1,1,0,0,0,0
2003,1345,Purdue,0,0,1,1,0,0,0,0,0
2003,1354,S Carolina St,0,0,1,0,0,0,0,0,0
2003,1356,S Illinois,0,0,1,0,0,0,0,0,0
2003,1358,Sam Houston St,0,0,1,0,0,0,0,0,0
2003,1360,San Diego,0,0,1,0,0,0,0,0,0
2003,1386,St Joseph's PA,0,0,1,0,0,0,0,0,0
2003,1390,Stanford,0,0,1,1,0,0,0,0,0
2003,1393,Syracuse,0,0,1,1,1,1,1,1,1
2003,1400,Texas,0,0,1,1,1,1,1,0,0
2003,1407,Troy,0,0,1,0,0,0,0,0,0
2003,1409,Tulsa,0,0,1,1,0,0,0,0,0
2003,1411,TX Southern,1,0,0,0,0,0,0,0,0
2003,1421,UNC Asheville,1,1,1,0,0,0,0,0,0
2003,1423,UNC Wilmington,0,0,1,0,0,0,0,0,0
2003,1428,Utah,0,0,1,1,0,0,0,0,0
2003,1429,Utah St,0,0,1,0,0,0,0,0,0
2003,1436,Vermont,0,0,1,0,0,0,0,0,0
2003,1443,WKU,0,0,1,0,0,0,0,0,0
2003,1447,Wagner,0,0,1,0,0,0,0,0,0
2003,1448,Wake Forest,0,0,1,1,0,0,0,0,0
2003,1451,Weber St,0,0,1,0,0,0,0,0,0
2003,1454,WI Milwaukee,0,0,1,0,0,0,0,0,0
2003,1458,Wisconsin,0,0,1,1,1,0,0,0,0
2003,1462,Xavier,0,0,1,1,0,0,0,0,0
2004,1102,Air Force,0,0,1,0,0,0,0,0,0
2004,1104,Alabama,0,0,1,1,1,1,0,0,0
2004,1106,Alabama St,0,0,1,0,0,0,0,0,0
2004,1112,Arizona,0,0,1,0,0,0,0,0,0
2004,1130,Boston College,0,0,1,1,0,0,0,0,0
2004,1140,BYU,0,0,1,0,0,0,0,0,0
2004,1150,Charlotte,0,0,1,0,0,0,0,0,0
2004,1153,Cincinnati,0,0,1,1,0,0,0,0,0
2004,1163,Connecticut,0,0,1,1,1,1,1,1,1
2004,1173,Dayton,0,0,1,0,0,0,0,0,0
2004,1177,DePaul,0,0,1,1,0,0,0,0,0
2004,1181,Duke,0,0,1,1,1,1,1,0,0
2004,1186,E Washington,0,0,1,0,0,0,0,0,0
2004,1190,ETSU,0,0,1,0,0,0,0,0,0
2004,1196,Florida,0,0,1,0,0,0,0,0,0
2004,1197,Florida A&M,1,1,1,0,0,0,0,0,0
2004,1210,Georgia Tech,0,0,1,1,1,1,1,1,0
2004,1211,Gonzaga,0,0,1,1,0,0,0,0,0
2004,1227,IL Chicago,0,0,1,0,0,0,0,0,0
2004,1228,Illinois,0,0,1,1,1,0,0,0,0
2004,1242,Kansas,0,0,1,1,1,1,0,0,0
2004,1246,Kentucky,0,0,1,1,0,0,0,0,0
2004,1250,Lehigh,1,0,0,0,0,0,0,0,0
2004,1251,Liberty,0,0,1,0,0,0,0,0,0
2004,1257,Louisville,0,0,1,0,0,0,0,0,0
2004,1264,Manhattan,0,0,1,1,0,0,0,0,0
2004,1268,Maryland,0,0,1,1,0,0,0,0,0
2004,1272,Memphis,0,0,1,1,0,0,0,0,0
2004,1277,Michigan St,0,0,1,0,0,0,0,0,0
2004,1280,Mississippi St,0,0,1,1,0,0,0,0,0
2004,1284,Monmouth NJ,0,0,1,0,0,0,0,0,0
2004,1293,Murray St,0,0,1,0,0,0,0,0,0
2004,1301,NC State,0,0,1,1,0,0,0,0,0
2004,1305,Nevada,0,0,1,1,1,0,0,0,0
2004,1314,North Carolina,0,0,1,1,0,0,0,0,0
2004,1320,Northern Iowa,0,0,1,0,0,0,0,0,0
2004,1329,Oklahoma St,0,0,1,1,1,1,1,0,0
2004,1334,Pacific,0,0,1,1,0,0,0,0,0
2004,1338,Pittsburgh,0,0,1,1,1,0,0,0,0
2004,1343,Princeton,0,0,1,0,0,0,0,0,0
2004,1344,Providence,0,0,1,0,0,0,0,0,0
2004,1350,Richmond,0,0,1,0,0,0,0,0,0
2004,1356,S Illinois,0,0,1,0,0,0,0,0,0
2004,1371,Seton Hall,0,0,1,1,0,0,0,0,0
2004,1376,South Carolina,0,0,1,0,0,0,0,0,0
2004,1386,St Joseph's PA,0,0,1,1,1,1,0,0,0
2004,1390,Stanford,0,0,1,1,0,0,0,0,0
2004,1393,Syracuse,0,0,1,1,1,0,0,0,0
2004,1400,Texas,0,0,1,1,1,0,0,0,0
2004,1403,Texas Tech,0,0,1,1,0,0,0,0,0
2004,1412,UAB,0,0,1,1,1,0,0,0,0
2004,1416,UCF,0,0,1,0,0,0,0,0,0
2004,1418,Louisiana,0,0,1,0,0,0,0,0,0
2004,1427,UT San Antonio,0,0,1,0,0,0,0,0,0
2004,1428,Utah,0,0,1,0,0,0,0,0,0
2004,1431,UTEP,0,0,1,0,0,0,0,0,0
2004,1433,VCU,0,0,1,0,0,0,0,0,0
2004,1434,Valparaiso,0,0,1,0,0,0,0,0,0
2004,1435,Vanderbilt,0,0,1,1,1,0,0,0,0
2004,1436,Vermont,0,0,1,0,0,0,0,0,0
2004,1444,W Michigan,0,0,1,0,0,0,0,0,0
2004,1448,Wake Forest,0,0,1,1,1,0,0,0,0
2004,1449,Washington,0,0,1,0,0,0,0,0,0
2004,1458,Wisconsin,0,0,1,1,0,0,0,0,0
2004,1462,Xavier,0,0,1,1,1,1,0,0,0
2005,1104,Alabama,0,0,1,0,0,0,0,0,0
2005,1105,Alabama A&M,1,0,0,0,0,0,0,0,0
2005,1112,Arizona,0,0,1,1,1,1,0,0,0
2005,1130,Boston College,0,0,1,1,0,0,0,0,0
2005,1137,Bucknell,0,0,1,1,0,0,0,0,0
2005,1150,Charlotte,0,0,1,0,0,0,0,0,0
2005,1151,Chattanooga,0,0,1,0,0,0,0,0,0
2005,1153,Cincinnati,0,0,1,1,0,0,0,0,0
2005,1163,Connecticut,0,0,1,1,0,0,0,0,0
2005,1166,Creighton,0,0,1,0,0,0,0,0,0
2005,1175,Delaware St,0,0,1,0,0,0,0,0,0
2005,1181,Duke,0,0,1,1,1,0,0,0,0
2005,1184,E Kentucky,0,0,1,0,0,0,0,0,0
2005,1192,F Dickinson,0,0,1,0,0,0,0,0,0
2005,1196,Florida,0,0,1,1,0,0,0,0,0
2005,1203,G Washington,0,0,1,0,0,0,0,0,0
2005,1210,Georgia Tech,0,0,1,1,0,0,0,0,0
2005,1211,Gonzaga,0,0,1,1,0,0,0,0,0
2005,1228,Illinois,0,0,1,1,1,1,1,1,0
2005,1234,Iowa,0,0,1,0,0,0,0,0,0
2005,1235,Iowa St,0,0,1,1,0,0,0,0,0
2005,1242,Kansas,0,0,1,0,0,0,0,0,0
2005,1246,Kentucky,0,0,1,1,1,1,0,0,0
2005,1257,Louisville,0,0,1,1,1,1,1,0,0
2005,1261,LSU,0,0,1,0,0,0,0,0,0
2005,1277,Michigan St,0,0,1,1,1,1,1,0,0
2005,1278,Minnesota,0,0,1,0,0,0,0,0,0
2005,1280,Mississippi St,0,0,1,1,0,0,0,0,0
2005,1285,Montana,0,0,1,0,0,0,0,0,0
2005,1301,NC State,0,0,1,1,1,0,0,0,0
2005,1305,Nevada,0,0,1,1,0,0,0,0,0
2005,1307,New Mexico,0,0,1,0,0,0,0,0,0
2005,1310,Niagara,0,0,1,0,0,0,0,0,0
2005,1314,North Carolina,0,0,1,1,1,1,1,1,1
2005,1320,Northern Iowa,0,0,1,0,0,0,0,0,0
2005,1324,Oakland,1,1,1,0,0,0,0,0,0
2005,1325,Ohio,0,0,1,0,0,0,0,0,0
2005,1328,Oklahoma,0,0,1,1,0,0,0,0,0
2005,1329,Oklahoma St,0,0,1,1,1,0,0,0,0
2005,1330,Old Dominion,0,0,1,0,0,0,0,0,0
2005,1334,Pacific,0,0,1,1,0,0,0,0,0
2005,1335,Penn,0,0,1,0,0,0,0,0,0
2005,1338,Pittsburgh,0,0,1,0,0,0,0,0,0
2005,1356,S Illinois,0,0,1,1,0,0,0,0,0
2005,1368,SE Louisiana,0,0,1,0,0,0,0,0,0
2005,1388,St Mary's CA,0,0,1,0,0,0,0,0,0
2005,1390,Stanford,0,0,1,0,0,0,0,0,0
2005,1393,Syracuse,0,0,1,0,0,0,0,0,0
2005,1400,Texas,0,0,1,0,0,0,0,0,0
2005,1403,Texas Tech,0,0,1,1,1,0,0,0,0
2005,1412,UAB,0,0,1,1,0,0,0,0,0
2005,1416,UCF,0,0,1,0,0,0,0,0,0
2005,1417,UCLA,0,0,1,0,0,0,0,0,0
2005,1418,Louisiana,0,0,1,0,0,0,0,0,0
2005,1428,Utah,0,0,1,1,1,0,0,0,0
2005,1429,Utah St,0,0,1,0,0,0,0,0,0
2005,1431,UTEP,0,0,1,0,0,0,0,0,0
2005,1436,Vermont,0,0,1,1,0,0,0,0,0
2005,1437,Villanova,0,0,1,1,1,0,0,0,0
2005,1448,Wake Forest,0,0,1,1,0,0,0,0,0
2005,1449,Washington,0,0,1,1,1,0,0,0,0
2005,1452,West Virginia,0,0,1,1,1,1,0,0,0
2005,1454,WI Milwaukee,0,0,1,1,1,0,0,0,0
2005,1457,Winthrop,0,0,1,0,0,0,0,0,0
2005,1458,Wisconsin,0,0,1,1,1,1,0,0,0
2006,1102,Air Force,0,0,1,0,0,0,0,0,0
2006,1104,Alabama,0,0,1,1,0,0,0,0,0
2006,1107,SUNY Albany,0,0,1,0,0,0,0,0,0
2006,1112,Arizona,0,0,1,1,0,0,0,0,0
2006,1116,Arkansas,0,0,1,0,0,0,0,0,0
2006,1125,Belmont,0,0,1,0,0,0,0,0,0
2006,1130,Boston College,0,0,1,1,1,0,0,0,0
2006,1133,Bradley,0,0,1,1,1,0,0,0,0
2006,1137,Bucknell,0,0,1,1,0,0,0,0,0
2006,1143,California,0,0,1,0,0,0,0,0,0
2006,1163,Connecticut,0,0,1,1,1,1,0,0,0
2006,1172,Davidson,0,0,1,0,0,0,0,0,0
2006,1181,Duke,0,0,1,1,1,0,0,0,0
2006,1196,Florida,0,0,1,1,1,1,1,1,1
2006,1203,G Washington,0,0,1,1,0,0,0,0,0
2006,1206,George Mason,0,0,1,1,1,1,1,0,0
2006,1207,Georgetown,0,0,1,1,1,0,0,0,0
2006,1211,Gonzaga,0,0,1,1,1,0,0,0,0
2006,1214,Hampton,1,0,0,0,0,0,0,0,0
2006,1228,Illinois,0,0,1,1,0,0,0,0,0
2006,1231,Indiana,0,0,1,1,0,0,0,0,0
2006,1233,Iona,0,0,1,0,0,0,0,0,0
2006,1234,Iowa,0,0,1,0,0,0,0,0,0
2006,1242,Kansas,0,0,1,0,0,0,0,0,0
2006,1245,Kent,0,0,1,0,0,0,0,0,0
2006,1246,Kentucky,0,0,1,1,0,0,0,0,0
2006,1261,LSU,0,0,1,1,1,1,1,0,0
2006,1266,Marquette,0,0,1,0,0,0,0,0,0
2006,1272,Memphis,0,0,1,1,1,1,0,0,0
2006,1277,Michigan St,0,0,1,0,0,0,0,0,0
2006,1284,Monmouth NJ,1,1,1,0,0,0,0,0,0
2006,1285,Montana,0,0,1,1,0,0,0,0,0
2006,1293,Murray St,0,0,1,0,0,0,0,0,0
2006,1301,NC State,0,0,1,1,0,0,0,0,0
2006,1305,Nevada,0,0,1,0,0,0,0,0,0
2006,1314,North Carolina,0,0,1,1,0,0,0,0,0
2006,1320,Northern Iowa,0,0,1,0,0,0,0,0,0
2006,1322,Northwestern LA,0,0,1,1,0,0,0,0,0
2006,1326,Ohio St,0,0,1,1,0,0,0,0,0
2006,1328,Oklahoma,0,0,1,0,0,0,0,0,0
2006,1331,Oral Roberts,0,0,1,0,0,0,0,0,0
2006,1334,Pacific,0,0,1,0,0,0,0,0,0
2006,1335,Penn,0,0,1,0,0,0,0,0,0
2006,1338,Pittsburgh,0,0,1,1,0,0,0,0,0
2006,1356,S Illinois,0,0,1,0,0,0,0,0,0
2006,1361,San Diego St,0,0,1,0,0,0,0,0,0
2006,1371,Seton Hall,0,0,1,0,0,0,0,0,0
2006,1375,South Alabama,0,0,1,0,0,0,0,0,0
2006,1380,Southern Univ,0,0,1,0,0,0,0,0,0
2006,1393,Syracuse,0,0,1,0,0,0,0,0,0
2006,1397,Tennessee,0,0,1,1,0,0,0,0,0
2006,1400,Texas,0,0,1,1,1,1,0,0,0
2006,1401,Texas A&M,0,0,1,1,0,0,0,0,0
2006,1412,UAB,0,0,1,0,0,0,0,0,0
2006,1417,UCLA,0,0,1,1,1,1,1,1,0
2006,1423,UNC Wilmington,0,0,1,0,0,0,0,0,0
2006,1429,Utah St,0,0,1,0,0,0,0,0,0
2006,1437,Villanova,0,0,1,1,1,1,0,0,0
2006,1449,Washington,0,0,1,1,1,0,0,0,0
